SVC_NUM,DIR,ROUT_SEQ,BS_CODE,DISTANCE
975,1,95,44251,36.3
975,1,96,E4501,-
975,1,97,45009,36.8
980,1,1,58009,0
980,1,2,58151,0.5
980,1,3,58111,0.8
980,1,4,58421,1.1
980,1,5,58311,1.3
980,1,6,58251,1.6
980,1,7,58291,1.9
980,1,8,58391,2.4
980,1,9,58029,2.8
980,1,10,58019,3.1
980,1,11,57139,3.4
980,1,12,57129,3.8
980,1,13,57119,4.1
980,1,14,57089,4.5
980,1,15,57079,4.9
980,1,16,57069,5.5
980,1,17,57059,6
980,1,18,57049,6.5
980,1,19,57039,7.1
980,1,20,57029,7.4
980,1,21,57019,7.8
980,1,22,56099,8.2
980,1,23,56089,8.8
980,1,24,56079,9.4
980,1,25,56069,9.9
980,1,26,56059,10.3
980,1,27,56049,10.7
980,1,28,56039,11
980,1,29,56029,11.4
980,1,30,56019,11.9
980,1,31,53099,12.2
980,1,32,53089,12.5
980,1,33,53079,12.9
980,1,34,53069,13.3
980,1,35,53059,13.7
980,1,36,53049,14.1
980,1,37,53039,14.4
980,1,38,53029,14.7
980,1,39,53019,15.1
980,1,40,51069,15.8
980,1,41,51059,16.3
980,1,42,51049,16.7
980,1,43,51039,17
980,1,44,51029,17.2
980,1,45,51019,17.4
980,1,46,50059,17.9
980,1,47,50049,18.1
980,1,48,50038,18.6
980,1,49,50029,19
980,1,50,50019,19.6
980,1,51,40109,19.8
980,1,52,40019,20.3
980,1,53,7539,20.7
980,1,54,7518,21.3
980,1,55,7569,21.5
980,1,56,1639,21.9
980,1,57,1621,22.1
980,1,58,1511,22.4
980,1,59,1521,22.7
980,1,60,1411,23
980,1,61,1421,23.3
980,1,62,1341,23.8
980,1,63,80011,24.5
980,1,64,80009,25.4
980,2,1,80009,0
980,2,2,80029,0.5
980,2,3,1339,1
980,2,4,1329,1.4
980,2,5,1239,1.9
980,2,6,1529,2.3
980,2,7,1519,2.5
980,2,8,1631,3
980,2,9,1112,3.5
980,2,10,7551,3.8
980,2,11,7531,4.1
980,2,12,40011,4.6
980,2,13,40101,5.2
980,2,14,50011,5.4
980,2,15,50021,6.1
980,2,16,50031,6.6
980,2,17,50041,6.9
980,2,18,50051,7.1
980,2,19,51011,7.4
980,2,20,51021,7.8
980,2,21,51031,8
980,2,22,51041,8.2
980,2,23,51051,8.6
980,2,24,51071,9.3
980,2,25,53011,9.8
980,2,26,53021,10.3
980,2,27,53041,10.8
980,2,28,53051,11.1
980,2,29,53061,11.6
980,2,30,53071,12
980,2,31,53081,12.3
980,2,32,53091,12.5
980,2,33,56021,13.4
980,2,34,56031,13.9
980,2,35,56041,14.2
980,2,36,56051,14.6
980,2,37,56061,15
980,2,38,56071,15.4
980,2,39,56081,16
980,2,40,56091,16.7
980,2,41,57011,17
980,2,42,57021,17.5
980,2,43,57031,17.9
980,2,44,57041,18.4
980,2,45,57051,18.9
980,2,46,57061,19.4
980,2,47,57071,20
980,2,48,57081,20.3
980,2,49,57111,20.7
980,2,50,57121,21
980,2,51,57131,21.5
980,2,52,58011,21.9
980,2,53,58021,22.1
980,2,54,58399,22.4
980,2,55,58299,23
980,2,56,58259,23.2
980,2,57,58319,23.5
980,2,58,58429,23.8
980,2,59,58119,24.1
980,2,60,58159,24.4
980,2,61,58009,24.8
981,1,1,58009,0
981,1,2,58259,0.5
981,1,3,58219,0.8
981,1,4,58111,1.1
981,1,5,58121,1.4
981,1,6,58131,1.8
981,1,7,58169,2.4
981,1,8,58149,2.8
981,1,9,47809,3.3
981,1,10,47119,3.8
981,1,11,47109,4.1
981,1,12,47099,4.6
981,1,13,47121,5
981,1,14,47131,5.4
981,1,15,47141,5.6
981,1,16,47151,6
981,1,17,47129,6.4
981,1,18,47169,6.9
981,1,19,47179,7.4
981,1,20,47189,7.8
981,1,21,47199,8.2
981,2,1,47121,0
981,2,2,47131,0.4
981,2,3,47141,0.6
981,2,4,47151,1
981,2,5,47129,1.4
981,2,6,47169,1.9
981,2,7,47179,2.4
981,2,8,47189,2.8
981,2,9,47199,3.2
981,2,10,47091,3.8
981,2,11,47101,4.2
981,2,12,47111,4.5
981,2,13,47801,4.9
981,2,14,58141,5.3
981,2,15,58161,5.8
981,2,16,58139,6.5
981,2,17,58129,7
981,2,18,58119,7.2
981,2,19,58211,7.6
981,2,20,58251,7.9
981,2,21,58009,8.3
985,1,1,44009,0
985,1,2,44539,0.4
985,1,3,44399,0.9
985,1,4,44299,1.2
985,1,5,44289,1.5
985,1,6,44279,1.9
985,1,7,44139,2.2
985,1,8,44159,2.7
985,1,9,44169,3.2
985,1,10,43529,3.6
985,1,11,43641,4
985,1,12,43831,4.3
985,1,13,43491,4.5
985,1,14,43481,5
985,1,15,43471,5.3
985,1,16,43461,5.6
985,1,17,43411,6.1
985,1,18,43421,6.7
985,1,19,43431,7
985,1,20,43441,7.3
985,1,21,43229,7.8
985,1,22,43209,8.4
985,1,23,42199,8.9
985,1,24,42189,9.2
985,1,25,42179,9.5
985,1,26,42169,9.9
985,1,27,42159,10.1
985,1,28,42259,10.3
985,1,29,PIE,-
985,1,30,51091,18
985,1,31,51101,18.4
985,1,32,52071,19.2
985,1,33,E5207,-
985,1,34,52081,21.1
985,1,35,60081,21.8
985,1,36,60179,22.4
985,1,37,60159,22.7
985,1,38,60139,23
985,1,39,60119,23.5
985,1,40,60059,24.2
985,1,41,80109,24.9
985,1,42,80009,25.5
985,2,1,80009,0
985,2,2,80101,0.4
985,2,3,60051,1.1
985,2,4,60191,1.6
985,2,5,60121,2
985,2,6,60141,2.4
985,2,7,60161,2.7
985,2,8,60181,3
985,2,9,60089,3.3
985,2,10,52089,4
985,2,11,E5207,-
985,2,12,52079,5.9
985,2,13,51099,7.1
985,2,14,PIE,-
985,2,15,42089,15
985,2,16,42071,15.6
985,2,17,42151,15.9
985,2,18,42161,16.2
985,2,19,42171,16.6
985,2,20,42181,16.9
985,2,21,42191,17.3
985,2,22,43201,17.6
985,2,23,43221,18.3
985,2,24,43449,18.7
985,2,25,43439,19
985,2,26,43429,19.3
985,2,27,43419,19.9
985,2,28,43469,20.5
985,2,29,43479,20.8
985,2,30,43489,21.1
985,2,31,43499,21.5
985,2,32,43839,21.9
985,2,33,43649,22.2
985,2,34,43521,22.5
985,2,35,44161,23
985,2,36,44151,23.5
985,2,37,44131,24
985,2,38,44271,24.2
985,2,39,44281,24.6
985,2,40,44291,24.9
985,2,41,44391,25.3
985,2,42,44009,26.3
NR1,1,1,14519,0
NR1,1,2,14141,2
NR1,1,3,E1403,-
NR1,1,4,14129,3
NR1,1,5,14119,3.3
NR1,1,6,14109,4
NR1,1,7,14089,4.4
NR1,1,8,AYE,-
NR1,1,9,ECP,-
NR1,1,10,E0353,-
NR1,1,11,3511,8.5
NR1,1,12,3501,8.9
NR1,1,13,2051,9.6
NR1,1,14,2061,9.9
NR1,1,15,E0401,-
NR1,1,16,4167,10.9
NR1,1,17,4249,11.2
NR1,1,18,5029,11.6
NR1,1,19,5009,11.9
NR1,1,20,E0502,-
NR1,1,21,E0501,-
NR1,1,22,4222,12.9
NR1,1,23,4211,13.2
NR1,1,24,4331,13.5
NR1,1,25,13109,13.8
NR1,1,26,13099,14.3
NR1,1,27,E1302,-
NR1,1,28,8121,15.3
NR1,1,29,E0902,-
NR1,1,30,E0901,-
NR1,1,31,9011,16
NR1,1,32,9023,16.3
NR1,1,33,E1300,-
NR1,1,34,9212,16.9
NR1,1,35,40171,17.5
NR1,1,36,40181,17.8
NR1,1,37,40121,18.2
NR1,1,38,50061,18.5
NR1,1,39,50031,19.1
NR1,1,40,50041,19.4
NR1,1,41,50051,19.6
NR1,1,42,51011,19.9
NR1,1,43,52071,20.8
NR1,1,44,52181,21.7
NR1,1,45,52231,21.9
NR1,1,46,52271,22.5
NR1,1,47,E5200,-
NR1,1,48,52369,23.1
NR1,1,49,52051,23.9
NR1,1,50,53251,24.8
NR1,1,51,53221,25.2
NR1,1,52,53239,25.6
NR1,1,53,53391,26.1
NR1,1,54,53381,26.6
NR1,1,55,53371,26.9
NR1,1,56,53161,27.3
NR1,1,57,54011,27.7
NR1,1,58,54031,28.3
NR1,1,59,54041,28.7
NR1,1,60,54051,29
NR1,1,61,55201,29.3
NR1,1,62,55181,29.6
NR1,1,63,55171,30.1
NR1,1,64,55241,30.5
NR1,1,65,55251,30.8
NR1,1,66,55261,31.1
NR1,1,67,55271,31.6
NR1,1,68,55281,32.1
NR1,1,69,59011,32.6
NR1,1,70,59021,33.5
NR1,1,71,59031,33.9
NR1,1,72,59041,34.3
NR1,1,73,59421,34.7
NR1,1,74,59431,35
NR1,1,75,59371,35.3
NR1,1,76,59361,35.7
NR1,1,77,59341,36.1
NR1,1,78,59451,36.9
NR1,1,79,59411,37.3
NR1,1,80,59401,37.6
NR1,1,81,59391,38
NR1,1,82,59381,38.4
NR1,1,83,59241,38.9
NR1,1,84,59231,39.2
NR1,1,85,59101,39.6
NR1,1,86,59121,40
NR1,1,87,59131,40.3
NR1,1,88,59301,40.7
NR1,1,89,59311,41
NR1,1,90,59081,41.3
NR1,1,91,59321,41.7
NR1,1,92,59561,41.9
NR1,1,93,59049,42.2
NR1,1,94,59039,42.6
NR1,1,95,59029,43.2
NR1,1,96,59019,44
NR1,1,97,55289,44.5
NR1,1,98,55279,45.3
NR1,1,99,55269,45.6
NR1,1,100,55259,45.8
NR1,1,101,55249,46.1
NR1,1,102,55179,46.6
NR1,1,103,55189,47
NR1,1,104,55209,47.5
NR1,1,105,54059,47.8
NR1,1,106,54049,48.1
NR1,1,107,54039,48.4
NR1,1,108,54019,49
NR1,1,109,53169,49.5
NR1,1,110,53379,49.8
NR1,1,111,53389,50.1
NR1,1,112,53399,50.6
NR1,1,113,53231,51.1
NR1,1,114,53211,51.5
NR1,1,115,52021,51.9
NR1,1,116,52031,52.2
NR1,1,117,52361,53.1
NR1,1,118,E5200,-
NR1,1,119,52279,53.7
NR1,1,120,52239,54.3
NR1,1,121,52189,54.6
NR1,1,122,52079,55.7
NR1,1,123,50059,56.6
NR1,1,124,50049,56.8
NR1,1,125,50037,57.1
NR1,1,126,50069,57.8
NR1,1,127,40129,58.1
NR1,1,128,40189,58.6
NR1,1,129,40179,58.8
NR1,1,130,9219,59.6
NR1,1,131,9047,60
NR1,1,132,9048,60.2
NR1,1,133,9037,60.6
NR1,1,134,9038,60.8
NR1,1,135,E1302,-
NR1,1,136,13091,61.9
NR1,1,137,13101,62.3
NR1,1,138,4339,62.6
NR1,1,139,4219,62.8
NR1,1,140,E0404,-
NR1,1,141,E0203,-
NR1,1,142,E0400,-
NR1,1,143,5029,63.7
NR1,1,144,E0503,-
NR1,1,145,5319,64.2
NR1,1,147,E0305,-
NR1,1,148,3059,64.8
NR1,1,149,3129,65.2
NR1,1,150,3218,65.8
NR1,1,151,5649,66.6
NR1,1,152,14061,66.9
NR1,1,153,14071,67.4
NR1,1,154,14081,67.8
NR1,1,155,14101,68.2
NR1,1,156,E1404,-
NR1,1,157,14519,70.7
NR2,1,1,2099,0
NR2,1,2,2101,0.4
NR2,1,3,2051,0.8
NR2,1,4,2061,1.1
NR2,1,5,E0401,-
NR2,1,6,4167,2.1
NR2,1,7,4249,2.4
NR2,1,8,5029,2.8
NR2,1,9,E0501,-
NR2,1,10,4222,3.4
NR2,1,11,4211,3.7
NR2,1,12,4331,4
NR2,1,13,13109,4.3
NR2,1,14,13099,4.8
NR2,1,15,E1302,-
NR2,1,16,8121,5.8
NR2,1,17,E0902,-
NR2,1,18,E0901,-
NR2,1,19,9011,6.5
NR2,1,20,9023,6.8
NR2,1,21,E1300,-
NR2,1,22,9212,7.4
NR2,1,23,9213,7.5
NR2,1,24,40191,8.3
NR2,1,25,40201,8.7
NR2,1,26,40211,9.1
NR2,1,27,40221,9.3
NR2,1,28,40231,9.7
NR2,1,29,PIE,-
NR2,1,30,BKE,-
NR2,1,31,46069,26.2
NR2,1,32,46088,26.5
NR2,1,33,46111,26.9
NR2,1,34,46201,27.4
NR2,1,35,46189,27.6
NR2,1,36,46191,27.9
NR2,1,37,E4604,-
NR2,1,38,46279,28.9
NR2,1,39,46281,29.3
NR2,1,40,46391,29.7
NR2,1,41,46691,30.1
NR2,1,42,46689,30.4
NR2,1,43,47571,30.7
NR2,1,44,47561,31
NR2,1,45,47551,31.4
NR2,1,46,47541,31.9
NR2,1,47,47591,32.1
NR2,1,48,47601,32.5
NR2,1,49,47611,32.9
NR2,1,50,58301,33.5
NR2,1,51,58391,35.1
NR2,1,52,58101,35.4
NR2,1,53,58151,35.6
NR2,1,54,58111,35.9
NR2,1,55,58421,36.2
NR2,1,56,58311,36.4
NR2,1,57,58251,36.7
NR2,1,58,58291,37
NR2,1,59,E5801,-
NR2,1,60,58309,38.6
NR2,1,61,47619,39
NR2,1,62,47609,39.5
NR2,1,63,47599,39.8
NR2,1,64,47549,40
NR2,1,65,47559,40.4
NR2,1,66,47569,40.8
NR2,1,67,47579,41.2
NR2,1,68,46681,41.6
NR2,1,69,46699,41.8
NR2,1,70,46399,42.1
NR2,1,71,46289,42.5
NR2,1,72,46271,43.1
NR2,1,73,E4604,-
NR2,1,74,46199,43.9
NR2,1,75,46181,44.2
NR2,1,76,46209,44.4
NR2,1,77,46709,44.6
NR2,1,78,46119,45
NR2,1,79,46091,45.5
NR2,1,80,BKE,-
NR2,1,81,PIE,-
NR2,1,82,40239,61.6
NR2,1,83,40229,62
NR2,1,84,40219,62.3
NR2,1,85,40209,62.7
NR2,1,86,40199,63.2
NR2,1,87,9219,63.9
NR2,1,88,9047,64.3
NR2,1,89,9048,64.5
NR2,1,90,9037,64.9
NR2,1,91,9038,65.1
NR2,1,92,E1302,-
NR2,1,93,13091,66.2
NR2,1,94,13101,66.6
NR2,1,95,4339,66.9
NR2,1,96,4219,67.1
NR2,1,97,E0404,-
NR2,1,98,E0203,-
NR2,1,99,E0400,-
NR2,1,100,5029,68
NR2,1,101,E0503,-
NR2,1,102,5319,68.5
NR2,1,103,3011,69.3
NR2,1,104,2111,69.9
NR2,1,105,E8000,-
NR2,1,106,2089,70.6
NR3,1,1,44009,0
NR3,1,2,44539,0.4
NR3,1,3,44541,0.8
NR3,1,4,45291,1.2
NR3,1,5,N4501,1.7
NR3,1,6,45321,2.1
NR3,1,7,45389,2.6
NR3,1,8,45401,3
NR3,1,9,45411,3.2
NR3,1,10,45421,3.5
NR3,1,11,45439,3.7
NR3,1,12,45399,3.9
NR3,1,13,E4406,-
NR3,1,14,45339,4.5
NR3,1,15,45349,4.8
NR3,1,16,45279,5
NR3,1,17,45269,5.3
NR3,1,18,45319,5.6
NR3,1,19,45259,5.9
NR3,1,20,45249,6.3
NR3,1,21,45239,6.7
NR3,1,22,44491,6.9
NR3,1,23,44501,7.4
NR3,1,24,44621,7.7
NR3,1,25,E4403,-
NR3,1,26,E4404,-
NR3,1,27,44569,8.5
NR3,1,28,44579,8.8
NR3,1,29,44441,9.4
NR3,1,30,44119,9.7
NR3,1,31,44299,10
NR3,1,32,44289,10.3
NR3,1,33,44279,10.7
NR3,1,34,44141,11.1
NR3,1,35,44251,11.6
NR3,1,36,44241,12
NR3,1,37,44231,12.5
NR3,1,38,44261,13.2
NR3,1,39,BKE,-
NR3,1,40,PIE,-
NR3,1,41,40239,22.9
NR3,1,42,40229,23.3
NR3,1,43,40219,23.6
NR3,1,44,40209,24
NR3,1,45,40199,24.5
NR3,1,46,9219,25.2
NR3,1,47,9047,25.6
NR3,1,48,9048,25.8
NR3,1,49,9037,26.2
NR3,1,50,9038,26.4
NR3,1,51,E1302,-
NR3,1,52,13091,27.5
NR3,1,53,13101,27.9
NR3,1,54,4339,28.2
NR3,1,55,4219,28.4
NR3,1,56,E0404,-
NR3,1,57,E0203,-
NR3,1,58,E0400,-
NR3,1,59,5029,29.3
NR3,1,60,5009,29.6
NR3,1,61,E0502,-
NR3,1,62,E0501,-
NR3,1,63,4222,30.6
NR3,1,64,4211,30.9
NR3,1,65,4331,31.2
NR3,1,66,13109,31.5
NR3,1,67,N1309,31.8
NR3,1,68,E1303,-
NR3,1,69,E1304,-
NR3,1,70,E1302,-
NR3,1,71,8121,33.5
NR3,1,72,E0902,-
NR3,1,73,E0901,-
NR3,1,74,9011,34.2
NR3,1,75,9023,34.5
NR3,1,76,E1300,-
NR3,1,77,9212,35.1
NR3,1,78,9213,35.2
NR3,1,79,40191,36
NR3,1,80,40201,36.4
NR3,1,81,40211,36.8
NR3,1,82,40221,37
NR3,1,83,40231,37.4
NR3,1,84,PIE,-
NR3,1,85,BKE,-
NR3,1,86,44269,46.7
NR3,1,87,44239,47.3
NR3,1,88,44249,47.7
NR3,1,89,44259,48.1
NR3,1,90,44149,48.8
NR3,1,91,44271,49.1
NR3,1,92,44281,49.5
NR3,1,93,44291,49.8
NR3,1,94,44111,50.1
NR3,1,95,44449,50.6
NR3,1,96,N4401,51.2
NR3,1,97,N4411,51.5
NR3,1,98,E4404,-
NR3,1,99,44689,51.8
NR3,1,100,44629,52.1
NR3,1,101,44509,52.5
NR3,1,102,44499,52.9
NR3,1,103,45231,53.2
NR3,1,104,45241,53.7
NR3,1,105,45251,54
NR3,1,106,45311,54.4
NR3,1,107,45261,54.6
NR3,1,108,45271,54.9
NR3,1,109,N4421,55.1
NR3,1,110,N4431,55.5
NR3,1,111,E4406,-
NR3,1,112,N4581,56
NR3,1,113,N4541,56.2
NR3,1,114,N4559,56.6
NR3,1,115,N4569,56.8
NR3,1,116,N4579,57.2
NR3,1,117,N4591,57.4
NR3,1,118,45329,57.9
NR3,1,119,N4509,58.3
NR3,1,120,45299,58.7
NR3,1,121,44549,59.1
NR3,1,122,44531,59.6
NR3,1,123,44009,60
NR5,1,1,2099,0
NR5,1,2,2101,0.4
NR5,1,3,2051,0.8
NR5,1,4,2061,1.1
NR5,1,5,E0401,-
NR5,1,6,4167,2.1
NR5,1,7,4249,2.4
NR5,1,8,5029,2.8
NR5,1,9,E0501,-
NR5,1,10,4222,3.4
NR5,1,11,4211,3.7
NR5,1,12,4331,4
NR5,1,13,13109,4.3
NR5,1,14,13099,4.8
NR5,1,15,E1302,-
NR5,1,16,8121,5.8
NR5,1,17,E0902,-
NR5,1,18,E0901,-
NR5,1,19,9011,6.5
NR5,1,20,9022,6.8
NR5,1,21,13199,7.2
NR5,1,22,E1301,-
NR5,1,23,13159,7.9
NR5,1,24,13139,8.3
NR5,1,25,13119,8.5
NR5,1,26,6129,8.9
NR5,1,27,6069,9.4
NR5,1,28,6051,9.8
NR5,1,29,10141,10.1
NR5,1,30,10151,10.5
NR5,1,31,10161,10.7
NR5,1,32,10171,11.1
NR5,1,33,10181,11.4
NR5,1,34,10191,11.6
NR5,1,35,10201,11.9
NR5,1,36,10281,12.3
NR5,1,37,10291,12.7
NR5,1,38,11141,13.4
NR5,1,39,11151,14
NR5,1,40,11161,14.6
NR5,1,41,11171,15.1
NR5,1,42,11181,15.5
NR5,1,43,11191,16
NR5,1,44,19011,16.5
NR5,1,45,19021,16.9
NR5,1,46,19031,17.3
NR5,1,47,19041,17.7
NR5,1,48,17151,18.4
NR5,1,49,17161,18.7
NR5,1,50,17171,19.1
NR5,1,51,17181,19.4
NR5,1,52,20101,19.7
NR5,1,53,28011,20.3
NR5,1,54,28021,20.8
NR5,1,55,28031,21.2
NR5,1,56,28041,21.8
NR5,1,57,28659,22.4
NR5,1,58,28649,23.1
NR5,1,59,28639,23.4
NR5,1,60,28321,23.8
NR5,1,61,28331,24.2
NR5,1,62,28451,24.7
NR5,1,63,28461,25.1
NR5,1,64,28491,25.6
NR5,1,65,28501,26
NR5,1,66,28511,26.4
NR5,1,67,28521,26.7
NR5,1,68,28401,27
NR5,1,69,28531,27.3
NR5,1,70,E2100,-
NR5,1,71,21249,27.9
NR5,1,72,21429,28.3
NR5,1,73,21391,28.7
NR5,1,74,21369,29
NR5,1,75,N2801,29.7
NR5,1,76,22491,30.1
NR5,1,77,22251,30.7
NR5,1,78,22241,31.1
NR5,1,79,22231,31.4
NR5,1,80,27421,31.7
NR5,1,81,27411,32.2
NR5,1,82,27401,32.5
NR5,1,83,27399,32.9
NR5,1,84,27389,33.1
NR5,1,85,27379,33.4
NR5,1,86,22449,34.1
NR5,1,87,E2201,-
NR5,1,88,21361,35
NR5,1,89,21399,35.3
NR5,1,90,21421,35.7
NR5,1,91,21241,36.1
NR5,1,92,E2100,-
NR5,1,93,28539,36.5
NR5,1,94,28409,36.8
NR5,1,95,28529,37.1
NR5,1,96,28519,37.6
NR5,1,97,28509,37.8
NR5,1,98,28499,38.3
NR5,1,99,28469,38.7
NR5,1,100,28459,39.1
NR5,1,101,28339,39.5
NR5,1,102,28329,39.9
NR5,1,103,28631,40.3
NR5,1,104,28641,40.6
NR5,1,105,28651,41.2
NR5,1,106,28049,41.8
NR5,1,107,28039,42.2
NR5,1,108,28029,42.5
NR5,1,109,28019,43.1
NR5,1,110,20109,43.7
NR5,1,111,17189,44.1
NR5,1,112,17179,44.4
NR5,1,113,17169,44.7
NR5,1,114,17159,45.1
NR5,1,115,19049,45.7
NR5,1,116,19039,46.2
NR5,1,117,19029,46.7
NR5,1,118,19019,47
NR5,1,119,11199,47.4
NR5,1,120,11189,47.9
NR5,1,121,11179,48.1
NR5,1,122,11169,48.7
NR5,1,123,11159,49.5
NR5,1,124,11149,49.9
NR5,1,125,11139,50.2
NR5,1,126,10299,50.7
NR5,1,127,10289,51
NR5,1,128,10209,51.4
NR5,1,129,10199,51.7
NR5,1,130,10189,52
NR5,1,131,10179,52.3
NR5,1,132,10169,52.8
NR5,1,133,10149,53.4
NR5,1,134,6071,53.6
NR5,1,135,6081,53.8
NR5,1,136,6131,54.3
NR5,1,137,13121,54.6
NR5,1,138,13141,55
NR5,1,139,E1301,-
NR5,1,140,13191,55.6
NR5,1,141,9047,56.1
NR5,1,142,9048,56.3
NR5,1,143,9037,56.7
NR5,1,144,9038,56.9
NR5,1,145,E1302,-
NR5,1,146,13091,58
NR5,1,147,13101,58.4
NR5,1,148,4339,58.7
NR5,1,149,4219,58.9
NR5,1,150,E0404,-
NR5,1,151,E0203,-
NR5,1,152,E0400,-
NR5,1,153,5029,59.8
NR5,1,154,E0503,-
NR5,1,155,5319,60.3
NR5,1,156,3011,61.1
NR5,1,157,2111,61.7
NR5,1,158,E8000,61.7
NR5,1,159,2089,62.4
NR6,1,1,14519,0
NR6,1,2,14141,2
NR6,1,3,E1403,-
NR6,1,4,14129,3
NR6,1,5,14119,3.3
NR6,1,6,14109,4
NR6,1,7,14089,4.4
NR6,1,8,AYE,-
NR6,1,9,ECP,-
NR6,1,10,E0353,-
NR6,1,11,3511,8.5
NR6,1,12,3501,8.9
NR6,1,13,2051,9.6
NR6,1,14,2061,9.9
NR6,1,15,E0401,-
NR6,1,16,4167,10.9
NR6,1,17,4249,11.2
NR6,1,18,5029,11.6
NR6,1,19,E0501,-
NR6,1,20,4222,12.2
NR6,1,21,4211,12.5
NR6,1,22,4331,12.8
NR6,1,23,13109,13.1
NR6,1,24,13099,13.6
NR6,1,25,13089,14
NR6,1,26,13079,14.4
NR6,1,27,13141,14.9
NR6,1,28,E1301,-
NR6,1,29,13191,15.5
NR6,1,30,9047,16
NR6,1,31,9048,16.2
NR6,1,32,9037,16.6
NR6,1,33,9038,16.8
NR6,1,34,8137,17.1
NR6,1,35,8138,17.3
NR6,1,36,8057,17.7
NR6,1,37,8058,17.8
NR6,1,38,E0402,-
NR6,1,39,8079,18.1
NR6,1,40,7011,18.3
NR6,1,41,7021,18.7
NR6,1,42,7031,18.9
NR6,1,43,7111,19.3
NR6,1,44,7211,19.9
NR6,1,45,7221,20.2
NR6,1,46,60101,20.6
NR6,1,47,60121,20.9
NR6,1,48,60141,21.3
NR6,1,49,60161,21.6
NR6,1,50,60201,22.3
NR6,1,51,60261,22.4
NR6,1,52,61011,22.6
NR6,1,53,61021,22.9
NR6,1,54,61031,23.1
NR6,1,55,61041,23.4
NR6,1,56,62111,23.8
NR6,1,57,62121,24
NR6,1,58,62131,24.3
NR6,1,59,66371,24.9
NR6,1,60,63361,25.3
NR6,1,61,63181,25.7
NR6,1,62,63191,26.1
NR6,1,63,63201,26.3
NR6,1,64,63211,26.6
NR6,1,65,64101,27.1
NR6,1,66,64491,27.7
NR6,1,67,64481,27.9
NR6,1,68,64471,28.2
NR6,1,69,E6402,-
NR6,1,70,64351,28.8
NR6,1,71,64361,29.1
NR6,1,72,64031,29.5
NR6,1,73,64021,30
NR6,1,74,65011,30.4
NR6,1,75,67169,30.7
NR6,1,76,67159,31.4
NR6,1,77,67139,31.8
NR6,1,78,67129,32.2
NR6,1,79,67119,32.4
NR6,1,80,67109,32.8
NR6,1,81,67409,33.2
NR6,1,82,67399,33.7
NR6,1,83,N6709,34.1
NR6,1,84,67351,34.4
NR6,1,85,67341,34.9
NR6,1,86,67171,35.4
NR6,1,87,E6701,-
NR6,1,88,67151,36.2
NR6,1,89,67161,36.7
NR6,1,90,65019,37
NR6,1,91,64029,37.4
NR6,1,92,64039,37.9
NR6,1,93,64369,38.2
NR6,1,94,64359,38.5
NR6,1,95,E6402,-
NR6,1,96,64479,39.2
NR6,1,97,64489,39.5
NR6,1,98,64499,39.8
NR6,1,99,64109,40.2
NR6,1,100,63219,40.6
NR6,1,101,63209,40.9
NR6,1,102,63199,41.3
NR6,1,103,63189,41.6
NR6,1,104,63179,41.8
NR6,1,105,63369,42.2
NR6,1,106,66379,42.6
NR6,1,107,62139,43.1
NR6,1,108,62129,43.4
NR6,1,109,62119,43.7
NR6,1,110,61049,44
NR6,1,111,61039,44.4
NR6,1,112,61029,44.7
NR6,1,113,61019,45
NR6,1,114,60269,45.3
NR6,1,115,60209,45.4
NR6,1,116,E5207,-
NR6,1,117,60179,45.9
NR6,1,118,60159,46.2
NR6,1,119,60139,46.5
NR6,1,120,60119,47
NR6,1,121,60099,47.5
NR6,1,122,7329,47.8
NR6,1,123,7319,48.1
NR6,1,124,7419,48.6
NR6,1,125,7529,48.9
NR6,1,126,7517,49.4
NR6,1,127,7518,49.5
NR6,1,128,4029,49.7
NR6,1,129,8041,50.2
NR6,1,130,8031,50.5
NR6,1,131,8111,51
NR6,1,132,8121,51.3
NR6,1,133,E0902,-
NR6,1,134,E0901,-
NR6,1,135,9011,52
NR6,1,136,9022,52.3
NR6,1,137,13199,52.7
NR6,1,138,E1301,-
NR6,1,139,13159,53.4
NR6,1,140,13071,53.8
NR6,1,141,13081,54.2
NR6,1,142,13091,54.6
NR6,1,143,13101,55
NR6,1,144,4339,55.3
NR6,1,145,4219,55.5
NR6,1,146,E0404,-
NR6,1,147,E0203,-
NR6,1,148,E0400,-
NR6,1,149,5029,56.4
NR6,1,150,E0503,-
NR6,1,151,5319,56.9
NR6,1,152,E0305,-
NR6,1,153,3059,57.5
NR6,1,154,3129,57.9
NR6,1,155,3218,58.5
NR6,1,156,5649,59.3
NR6,1,157,14061,59.6
NR6,1,158,14071,60.1
NR6,1,159,14081,60.5
NR6,1,160,14101,60.9
NR6,1,161,E1404,-
NR6,1,162,14519,63.4
NR7,1,1,2099,0
NR7,1,2,2101,0.4
NR7,1,3,2051,0.8
NR7,1,4,2061,1.1
NR7,1,5,E0401,-
NR7,1,6,4167,2.1
NR7,1,7,4249,2.4
NR7,1,8,5029,2.8
NR7,1,9,E0501,-
NR7,1,10,4222,3.4
NR7,1,11,4211,3.7
NR7,1,12,4331,4
NR7,1,13,13109,4.3
NR7,1,14,13099,4.8
NR7,1,15,13089,5.2
NR7,1,16,13079,5.6
NR7,1,17,13141,6.1
NR7,1,18,E1301,-
NR7,1,19,13191,6.7
NR7,1,20,9047,7.2
NR7,1,21,9048,7.4
NR7,1,22,9037,7.8
NR7,1,23,9038,8
NR7,1,24,8137,8.3
